product_name,energy_kcal,energy_kj,protein_g,carbohydrates_g,total_sugar_g,total_fat_g,fibre_g,sodium_g,sub_type,form,class_name,subclass_name,nova,classification_method,class_confidence,subclass_confidence,nova_confidence,needs_review,classification_timestamp
STARBURST 3PACK ORIGINAL,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STIMOROL SUGAR FREE INFINITY TROPICAL CHEWING GUM,155,648.5,0,0,0,0,0,0,Chewing Gum,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STIMOROL SUGAR FREE WILD CHERRY CHEWING GUM,179,748,0.4,71,0.1,0.4,0,0,Chewing Gum,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES HOT & SPICY BBQ SAUCE,206,868,2.2,41,36,3,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES ORIGINAL BBQ SAUCE SQUEZE,192,813,1.9,39,26,3.1,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES REAL BROWN SAUCE,194,825,1.4,46,38,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES REAL BROWN SAUCE SQUEEZY,195,826,1.4,46,38,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES REDCURRANT JELLY,246,1041,1.2,63,60,0.3,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES REDUCED SUG TOMATO KETCHUP,80,342,1.9,17,14,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES SEVILLE ORANGE MARMALADE,278,1181,,69,68,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STOKES SWEET & STICKY BBQ SAUCE,225,955,1.5,53,49,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STORCK RIESEN DARK CHOCOLATE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
STORCK TOFFIFEE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUE'S NATURALS SEA SALT,46.1,193,5.1,4.1,0,1.3,0,38.667,Sea Salt,Solid,SALT,SEA SALT,Processed Culinary Ingredients,simulated_lookup_fuzzy,0.955,0.925,0.945,FALSE,2026-04-07T09:21:17.880566+00:00
SUES NATURALS ORGANIC MORINGA POWDER,281,1179,5.9,38.2,,0.2,8.27,,Moringa Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUES ORGANIC RAW VIRGIN COCONUT OIL,130,543.92,1,15,,1,,,Coconut Oil,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUGAR FREE SMOOTH PEANUT BUTTER,644,2690,27,10,,54.4,6.4,0.0019,Peanut Butter,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUGARCANE FRESH JUICE,269,1125,0,73,73,0,0,0.058,Juice,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA AAMCHUR POWDER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA CHHOLE MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA EXTRA HOT CHILI POWDER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA HOT CHILI POWDER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA MALAI KOFTA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA MILD MADRAS CURRY POWDER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA PANEER BUTTER MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA PANEER MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA PANIPURI MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA PAV BHAJI MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA PAYA MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK DUM ALOO,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK FISH CURRY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK LAMB CURRY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK MANCHURIAN,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK MUTOON KOLHAPURI,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK MUTTER METHI NONG,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK PANEER MAKHAN,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA READY TO COOK SHAHI BIRYANI,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA RTC CHICKEN CHILLI,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA RTC MUTTER PANEER NONG,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA RTC SAAG PANEER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA SEEKH KEBAB MASALA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUHANA TURMERIC POWDER,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUN DAYS REFINED SUNFLOWER OIL,,3696,,,,99.99,,,Food,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNFRESH CHILLI SAUCE,,,,,,,,,,,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,simulated_lookup_fuzzy,0.8,0.77,0.79,TRUE,2026-04-07T09:21:17.880566+00:00
SUNFRESH SAUCE,140,585.76,4,25,5,2,,0.42,Tomato Sauce,Paste,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,simulated_lookup_exact,0.99,0.99,0.99,FALSE,2026-04-07T09:21:17.880566+00:00
SUNFRESH TOMATO SAUCE,140,585.76,4,25,5,2,0,0.42,Tomato Sauce,Paste,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,simulated_lookup_fuzzy,0.8,0.77,0.79,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE ALL DAY BASMATI RICE,345,1443,6,78,,0.5,0.3,0.0003,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE BASMATI,350,1464,8.8,78,,,1.6,0.0017,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE BIRYANI RICE,357,1493,8.6,79,,,1.8,0.0041,Rice,Solid,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.919,0.889,0.909,FALSE,2026-04-07T09:21:17.880566+00:00
SUNRICE KENYA FINEST AROMATIC PISHORI RICE,351,1491,7.8,77.7,0.5,0.8,1,,Pishori Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE LONG GRAIN,354,1966.48,7,78,0,0,0,0.004,Rice,Solid,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.909,0.879,0.899,FALSE,2026-04-07T09:21:17.880566+00:00
SUNRICE MWEA PISHORI RICE,351,1491,7.8,77.7,0.5,0.8,1,,Pishori Rice,Solid,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.81,0.78,0.8,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE THAI JASMINE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNRICE THAI JASMINE RICE,355,1485.71,7.14286,78.8571,1.42857,1.42857,,,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNTOP BERRY FRUIT JUICE,54,225.9,1,13,13,,,0.0018,Fruit Juice,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNTOP BLACKCURRANT FRUIT JUICE,51,214,0,12,12,0,0,,Fruit Juice,Liquid,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,simulated_lookup_fuzzy,0.731,0.701,0.721,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT ASSORTED CLASSIC BISCUITS,451,1966.48,7,77,22,12,0,0,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT BOURBON CHOCOLATE CREAM BISCUIT,505,2112.9,5,60,,20,,,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT BUTTER COOKIES,495,2071.08,8,68,,21,,,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT CASHEW COOKIES,,,,,,,,,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT CHOCOLATE CREAM BISCUITS,451,1886.98,7,77,22,12,,,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT CHOCOLATE WAFERS,,,,,,,,,Wafers,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT DIGESTIVE BISCUIT,470,1966.48,9,65,,19,,,Biscuit,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.809,0.779,0.799,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT FAMILY BITE ORIGINAL BISCUITS,451,1966.48,7,77,22,12,0,0,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT FAMILY CHOCOLATE BISCUITS,451,1966.48,7,77,22,12,0,0,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT GINGER NUT BISCUIT,461,1928.82,5,71,28,16,,0.37,Biscuit,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.778,0.748,0.768,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT GINGER NUTS BISCUIT 60 PIECES,461,1928.82,5,71,28,16,,0.37,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT KOKO COFFEE,433,1811.67,7,87,,9,,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT LEMON DELIGHT TEA BISCUITS,473,1979.03,7.5,72.8,,16.9,,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT MIXED NUT COOKIES,446,1866.06,4,78,,12,3,0.288,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT OAT & HONEY DIGESTIVE BISCUIT,470,1966.48,9,68,,17,,,Digestive Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT OAT AND HONEY DIGESTIVE BISCUIT,470,1966.48,9,68,,17,,,Digestive Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT ORANGE WAFERS,506,2117,7,64,,24,,,Wafers,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT ORIGINAL FAMILY BISCUITS,451,1966.48,7,77,22,12,0,0,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT PETIT BEURRE CHOCO VANILLA BISCUIT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT PETIT BEURRE LEMON BISCUIT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT PETIT BISCUIT STRAWBERRY CREAMY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT REAL COCONUT COOKIES,473,1979.03,7.5,72.8,,16.9,,,Cookies,Solid,"COOKIES, BISCUITS AND WAFERS",COOKIES,Ultra-processed foods,simulated_lookup_fuzzy,0.76,0.73,0.75,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT SHORT CAKE BISCUITS,346,1448,6.1,48.5,48.5,14.2,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.776,0.746,0.766,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT STRAWBERRY CREAM BISCUITS,,,,,,,,,Biscuit,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.831,0.801,0.821,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT STRAWBERRY WAFERS,,,,,,,,,Wafers,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUNVEAT VANILLA WAFERS,106,443,1,13,,5,,,Wafers,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUPERCIRIO TOMATO PUREE,,,,,,,,,Paste,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE CHILLI AND GARLIC SAUCE,81,328,0.8,3.3,0,0.3,0,1.6,Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE FISH SAUCE,41,175,6.6,3.7,,,,,Sauce,Paste,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,simulated_lookup_fuzzy,0.8,0.77,0.79,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE HOISIN SAUCE,276,1169,3.1,59.2,49.7,2.6,1.7,0.007,Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE PAD THAI SAUCE,24,18,100,100,0,1.2,7.5,,Food,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE RICE STICK 1MM,200,8368,4,45,,0.1,0.1,0.01,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE RICE STICK 3MM,200,8368,4,45,,0.1,0.1,0.01,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE RICE STICK 5MM,200,8368,4,45,,0.1,0.1,0.01,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE SPRING ROLL DIPPING SAUCE,280,1172,0,68,65,0.9,0,0,Dipping Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE SUKIYAKI SAUCE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE SWEET PLUM SAUCE,241,1025,0,60,58,0,0,0,Plum Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE SWEET SOY SAUCE,287,1220,0.5,70,69,0.5,0.5,2.6,Soy Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE THAI GREEN CURRY PASTE,75,314,3,9,9,1.1,0,0,Curry Paste,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE THAI MASSAMUM CURRY PASTE,130,543,7,15,11,2.2,,,Curry Paste,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE THAI PANANG CURRY PASTE,117,489,6.1,15,6.4,1.6,,,Curry Paste,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE THAI YELLOW CURRY PASTE,77,319,3.6,7.5,6.9,1.3,0,0,Curry Paste,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE TOM YUM CURRY PASTE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SUREE VERMICELLI RICE,299,1251,6.8,67,,0.4,,0.002,Rice,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET L VEGAN BLUE RASPBERRY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET L VEGAN STRAWBERRY HEART,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET L VEGAN WATERMELON SLICE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET LOUNGE VEGAN BLUE RASPBERRY,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET LOUNGE VEGAN FIZZY COLA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEET TAMARIND,314,1313,2.9,75,0,0,4,0,Tamarind,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETUNDA CHILI SALT CRACKIES,186,778,6,62,2,2,,,Crackies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETUNDA CHILLI SALT CRACKIES,186,778.2,6,62,2,2,,,Crackies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETUNDA FRUIT CHUTNEY,373,1560.6,2,60,6,13,5,,Crackies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETUNDA FRUIT CHUTNY CRACKIES,373,1560,2,60,6,13,5,,Crackies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETUNDA TOMATO KETCHUP CRACKIES,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETZONE CANDY FLOSS PAILS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWEETZONE CANDY FLOSS POT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
SWIZZLES GIANT PARMA VIOLETS,415.2,1760.2,,95.7,94.5,3.4,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TABASCO GREEN PEPPER SAUCE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TABASCO PEPPER SAUCE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TABASCO SRIRACHA CHILLI SAUCE,121,506,2,27,19,0,0,0,Chilli Sauce,Paste,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TAMARIN CANDY BAG,211.765,882.353,0,52.9412,,0,,0.0176471,Tamarind Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TAMARIND AND GINGER DRINK,,,,,,,,,Tamarind And Ginger Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TAMARIND WITH PURE DRINK,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TAMTAM CHILI SAUCE,91.6,383.25,2.5,20,13.3,0.3,2.3,1.3328,Sauce,Liquid,TABLE SAUCES,CHILLI/HOT SAUCE,Ultra-processed foods,simulated_lookup_fuzzy,0.778,0.748,0.768,TRUE,2026-04-07T09:21:17.880566+00:00
TAMTAM TOMATO PASTE,81,338.904,3.8,18.5,,,3,0.53,Tomato Paste,Paste,TOMATO PASTE,TOMATO PASTE,Processed foods,simulated_lookup_fuzzy,0.791,0.761,0.781,TRUE,2026-04-07T09:21:17.880566+00:00
TAMTAM TOMATO SAUCE,,,,,,,,,,,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,simulated_lookup_fuzzy,0.811,0.781,0.801,TRUE,2026-04-07T09:21:17.880566+00:00
TAN TAN XIANG HUNAN CHILLI PICKLE,5.3,22.1752,1.3,,0,8,0,5,Pickle,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TAYSTEE FLAMING HOT SAUCE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEEKA FUN DELICIOUS CHOCOLATE FOR BOYS,545,2280.25,8,56.5,51,32,0,0,Chocolate,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEEKA FUN DELICIOUS CHOCOLATE FOR GIRLS,545,2280.25,8,56.5,51,32,0,0,Chocolate,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEMMY'S CHOCO PILLOW COCOA CREAM FILLED CEREAL,467,1954,8.7,59.9,26.5,20,1,0.28,Cereal,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEMMY'S CHOCO POPS PUFFED CORN WITH COCOA CEREAL,384,1606.65,8.7,59.9,26.5,20,1,0.28,Cereal,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEMMY'S CHOCO RICE CEREAL,467,1954,8.7,59.9,26.5,20,1,0.28,Cereal,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
TEMMY'S CHOCO SCOOPS CEREAL,120,502.08,2,24,10,,1,0.075,Cereal,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
